연도,시도,시군구,계약종별, 1월, 2월, 3월, 4월, 5월, 6월, 7월, 8월, 9월, 10월, 11월, 12월
2014,전라남도,영광군,교육용,784315,669883,684303,710312,518360,436602,477064,414648,447565,431622,561571,880516
2014,전라남도,영광군,산업용,13186430,27777699,28569612,16322687,20063061,18403991,17571181,18028527,19297485,25941349,25157872,17705217
2014,전라남도,영광군,농사용,12231855,12539543,11412704,10261724,9241835,9465220,9691095,10474455,10405362,9922215,20297143,12829349
2014,전라남도,영광군,가로등,675780,618332,609198,585503,548732,523551,527069,556436,607056,650849,677510,709480
2014,전라남도,영광군,심 야,8282578,8375902,6628314,5361974,3535908,2049246,1281190,1192683,1357855,1931592,3882021,6301100
2014,전라남도,장성군,주택용,4351643,4411358,3810080,3996635,3813356,3765555,3699286,4127425,3934627,3672796,4032142,4218636
2014,전라남도,장성군,일반용,8702896,8257560,7398672,6704028,5893612,5927688,6437265,7137358,6329615,5871548,6638301,7946976
2014,전라남도,장성군,교육용,473485,376514,401588,416066,288755,268053,315921,287882,275407,259114,312684,503955
2014,전라남도,장성군,산업용,29389014,23974974,29304944,29598144,29186093,29646512,27610478,27652006,29846393,29406934,30668339,28837813
2014,전라남도,장성군,농사용,6156071,6100743,4986953,4470038,3860264,4444685,4699150,6036696,6023752,4658167,6371523,5810492
2014,전라남도,장성군,가로등,896167,813131,830475,799071,813292,766532,764132,772893,798462,827869,832890,846150
2014,전라남도,장성군,심 야,5248097,5207691,4066620,3181456,2039415,1179690,865803,824385,778084,1055770,2324668,3823951
2014,전라남도,완도군,주택용,5556528,5677441,4992881,5250163,4962791,4907352,4737574,5294657,5202795,4563390,5012336,5307024
2014,전라남도,완도군,일반용,8388544,8334368,7260584,7273709,6622324,6269847,6401794,7716881,7138434,6362495,6703042,7360163
2014,전라남도,완도군,교육용,566505,507364,490404,493881,398892,371689,408625,384377,375528,382602,446658,585957
2014,전라남도,완도군,산업용,2767708,2767358,2854349,3174156,2807847,3344790,3004571,3379667,3435705,3436255,3457586,3147687
2014,전라남도,완도군,농사용,40290832,42528607,41795037,52699839,50637552,49403148,51452726,56846302,57277448,55706180,58614885,47577447
2014,전라남도,완도군,가로등,660557,584828,562440,524175,491784,453425,470331,510510,544233,604017,640148,675574
2014,전라남도,완도군,심 야,5821378,6003095,4860957,4093381,2949326,1927915,1302510,1082863,1133155,1380368,2659350,4383157
2014,전라남도,진도군,주택용,3502990,3597885,3132458,3305798,3103103,3039330,2908691,3301155,3194646,2827551,3141560,3365103
2014,전라남도,진도군,일반용,3975405,3963428,3471921,3490861,3268031,3198196,3185509,3853436,3477355,3043712,3264414,3663525
2014,전라남도,진도군,교육용,310395,299193,294891,296653,218316,204350,238214,215476,224520,202064,244832,361093
2014,전라남도,진도군,산업용,1458082,1411646,1272325,1374934,1406181,1424147,1353538,1468629,1511619,1589850,1734764,1572353
2014,전라남도,진도군,농사용,12617140,14093653,14254105,14064465,10880906,10614644,10416328,12108220,11839502,11089650,13594509,11370278
2014,전라남도,진도군,가로등,504475,447187,448640,404788,383980,353129,365606,396662,428573,478382,510132,540228
2014,전라남도,진도군,심 야,3565040,3697667,3017134,2541970,1723777,1055110,668689,550731,591136,751657,1577522,2613492
2014,전라남도,신안군,주택용,3670020,3747767,3279796,3640158,3506395,3547332,3279169,3625095,4499689,3297258,3496120,3580965
2014,전라남도,신안군,일반용,5372641,5247602,4682207,4762158,4166474,3857608,3792649,4468156,4191459,3834364,4299495,4841100
2014,전라남도,신안군,교육용,363627,277498,337456,359954,260476,230720,250293,235156,215672,222819,260477,366818
2014,전라남도,신안군,산업용,1726843,1701793,1498273,1625919,1470613,1573343,1569711,1660593,1702055,1660899,1659669,1426687
2014,전라남도,신안군,농사용,7039009,8930936,9832102,9245299,4625158,4802911,6948447,9211990,9419115,7688442,9305661,6905551
2014,전라남도,신안군,가로등,281614,255259,249402,221504,211183,193729,195895,217442,228210,261711,283890,295887
2014,전라남도,신안군,심 야,5301262,5636803,4497369,3897371,2625550,1758792,1070938,907846,960737,1194637,2188777,3747704
2014,경상북도,경주시,주택용,30189147,30314203,26709161,27633858,25956654,25985746,25971962,29520704,27491275,25693028,27667187,29093178
2014,경상북도,경주시,일반용,62824152,58539661,51879423,50355044,45661685,47386357,51654135,58353435,49412578,44391520,47128304,54417088
2014,경상북도,경주시,교육용,4065345,3897822,4112050,3313553,2717522,2660353,2972046,2687880,2790801,2721640,3430659,5067563
2014,경상북도,경주시,산업용,232247684,213482953,228119962,225010489,208133885,200725983,203989653,197131967,193402703,201975336,227660888,250558170
2014,경상북도,경주시,농사용,11079763,11310355,9638596,7894418,6878950,8628143,8605536,10582557,10181064,7752242,10058479,9225351
2014,경상북도,경주시,가로등,1680051,1581557,1447839,1433592,1346781,1229192,1317678,1355532,1398215,1526539,1926798,1901808
2014,경상북도,경주시,심 야,24318217,24095118,19958112,16120271,10540746,6385586,4940550,4014163,4704936,6577923,12076058,18869581
2014,경상북도,김천시,주택용,13424124,13583323,11737365,12208381,11598567,11605871,11595406,13214172,12223375,11681551,12810951,13412738
2014,경상북도,김천시,일반용,20330767,19712513,17061347,15657556,14200518,15366999,16820408,18793235,16591588,15085076,17269498,20537687
2014,경상북도,김천시,교육용,2243736,2239871,2059296,1698719,1188923,1293982,1375671,1306956,1338968,1196448,1690135,2571717
2014,경상북도,김천시,산업용,113353216,105074049,110861673,112197575,110376973,110267526,116542302,112819766,108407011,112604273,111281819,114095535
2014,경상북도,김천시,농사용,9757391,9967567,8499767,7489752,6980280,8008655,8380453,10394135,9940032,7716500,11838162,8854694
2014,경상북도,김천시,가로등,1568188,1495180,1379467,1361676,1287333,1252440,1244929,1305045,1393834,1458464,1554238,1580702
2014,경상북도,김천시,심 야,15195302,15332906,11718176,8704690,5404214,3014624,2312838,2100410,2638513,3612053,7776745,12308387
2014,경상북도,안동시,주택용,18827554,18889607,16406350,17009106,15974490,15895900,15976696,17745466,16347577,15915588,17505935,18450413
2014,경상북도,안동시,일반용,33516509,32003233,27690890,25486130,22728713,23599911,25575581,27905268,24463654,22523876,25439345,31489714
2014,경상북도,안동시,교육용,4210937,3967618,3495997,3109489,2186748,2085442,2285837,2219431,2012878,2132172,2780489,4400673
2014,경상북도,안동시,산업용,20908984,17938848,18326642,18057490,17563212,18582917,19933789,17898294,15554736,17265355,16617424,20240805
2014,경상북도,안동시,농사용,8377406,8458318,7165387,5977238,6092070,7822542,7722940,9501678,8809640,6542408,10170743,7779513
2014,경상북도,안동시,가로등,1307737,1207181,1123985,1111808,1024020,979248,982283,1047550,1112871,1205113,1292086,1363678
2014,경상북도,안동시,심 야,16768900,16666759,13152907,10015252,6120238,3429295,2535428,2308343,2518646,3941727,8852993,13660261
2014,경상북도,구미시,주택용,45664468,45640163,39952857,41244635,38929962,39847146,41294169,47173563,41238925,38602431,42178785,43578842
2014,경상북도,구미시,일반용,66544173,63969826,55497763,51752945,48005434,53078716,58370179,63886160,55628720,48075697,52090852,61722935
2014,경상북도,구미시,교육용,6266481,6065913,6094348,4906886,3865815,4089419,4968295,3906807,4240506,4089341,5218779,7722675
2014,경상북도,구미시,산업용,743171806,677110125,744390545,731792576,749894238,746234920,812437383,784547989,750084144,723163138,698790634,703224052
2014,경상북도,구미시,농사용,5866374,5809977,4921435,4283434,4700667,7328556,6605195,7077826,6007397,4177117,6084558,4945522
2014,경상북도,구미시,가로등,2514449,2347302,2101124,2015440,1833062,1732787,1700006,1870499,1999886,2160114,2413788,2452183
2014,경상북도,구미시,심 야,13895313,13908739,11234222,8043217,5303267,3235247,2808237,2572461,2469200,3625593,7166186,10763877
2014,경상북도,영주시,주택용,11993400,11951817,10574622,11297762,10356601,10275057,10320559,11240519,10554543,10294418,11205768,11595981
2014,경상북도,영주시,일반용,17618398,17190500,14571766,13713083,12250662,12807160,13576856,15105050,13430760,12333810,13938599,16445756
2014,경상북도,영주시,교육용,2010869,1783631,1896827,1669319,1237828,1132165,1112876,1084787,1163812,1253546,1573596,2186107
2014,경상북도,영주시,산업용,64552745,58461074,67064072,64685196,67706926,65747418,66058124,68155738,65898609,70597245,67543012,70186576
2014,경상북도,영주시,농사용,5942704,5855129,4860084,4520516,4537798,4932577,4975459,6391357,6093309,4795066,6865706,5848541
2014,경상북도,영주시,가로등,820379,742952,722409,687713,646816,621531,623302,655212,702017,788706,807190,844972
2014,경상북도,영주시,심 야,12597853,12346647,10283643,7479287,4539069,2383905,1518350,1313798,1747706,3404853,7105187,10593763
2014,경상북도,영천시,주택용,10155701,10315077,8874178,9336946,8804921,8837985,8816373,9829095,9184660,8790219,9554453,9933938
2014,경상북도,영천시,일반용,16860539,16359653,14158514,13442959,12138661,12479034,13339771,14738186,13141522,12123309,13490511,15773570
2014,경상북도,영천시,교육용,1743644,1728955,1484581,1282068,959635,944098,1029249,1139150,981856,992299,1271246,1892496
2014,경상북도,영천시,산업용,78672344,73858876,75573241,77687489,70555795,71709897,72847877,64980205,65338251,73326891,76758402,81841457
2014,경상북도,영천시,농사용,10744344,10501223,8942417,8726156,7912009,8748565,11837476,13035856,12290043,10554200,10596319,10687483
2014,경상북도,영천시,가로등,1110166,1048734,983840,987321,919891,873991,864854,912348,960348,1032478,1082755,1095709
2014,경상북도,영천시,심 야,9888489,9972930,7770253,6111932,3934354,2243289,1506108,1233665,1554306,2504152,4980938,7749466
2014,경상북도,상주시,주택용,10594359,10866290,9351705,9814437,9298932,9220460,9080956,10162644,9562648,9136211,10016190,10359157
2014,경상북도,상주시,일반용,15210400,14695099,12823008,11757478,10776166,11289141,12185347,13244406,11561008,10739230,12030940,14383434
2014,경상북도,상주시,교육용,1896534,1779583,1525899,1404244,928339,916099,1053916,1100838,945289,935797,1108744,1831557
2014,경상북도,상주시,산업용,11553610,11009829,10996710,11357532,11189457,11114909,11414419,11094204,10418596,10624463,11051446,11838347
2014,경상북도,상주시,농사용,13507714,12968211,10147213,8794624,9336185,10772281,10209207,12497741,13019411,10202638,21083849,13820752
2014,경상북도,상주시,가로등,1485794,1404724,1361371,1289551,1226446,1173678,1195309,1262873,1301874,1404182,1446287,1499581
2014,경상북도,상주시,심 야,13190420,13140822,10063802,7425455,4822520,2548783,1709097,1596001,1976658,3481409,7221374,10665400
2014,경상북도,문경시,주택용,7870633,8041002,6951102,7335401,6978776,6950855,6869120,7729448,7236648,6920868,7534958,7755964
2014,경상북도,문경시,일반용,14404420,13805129,11841966,10827971,9688286,9867971,10685969,11882169,10395532,9808027,10941110,13312031
2014,경상북도,문경시,교육용,1235957,1133289,1038842,942504,653024,631800,727644,689212,627682,632411,817654,1201926
2014,경상북도,문경시,산업용,18051285,17358984,18037858,18374995,17618266,17204626,17387052,16089904,15710050,16932876,17454728,18194979
2014,경상북도,문경시,농사용,4332953,4517511,3746112,3326570,3050171,3610287,4164918,5308056,5057292,3992406,5091781,4198852
2014,경상북도,문경시,가로등,1030665,946733,926717,888068,874276,820693,824064,854423,897501,986829,1043993,1065345
2014,경상북도,문경시,심 야,10071836,10103108,7886716,6112683,3883862,2162769,1394490,1231234,1539420,2356672,4929935,7699289
2014,경상북도,경산시,주택용,29345256,29381981,25874774,27172866,25448804,25895567,26040779,29988060,26782203,25207933,27506884,28407769
2014,경상북도,경산시,일반용,38376651,37133389,32378361,31035064,28724233,30935628,32906883,36789867,32561842,29150484,30808644,35506736
2014,경상북도,경산시,교육용,11553470,10239183,10907857,8834111,7912733,7951110,8056971,7444615,8022408,8088933,9882015,13142512
2014,경상북도,경산시,산업용,147890893,136993090,141131475,143125345,134470462,137729856,141686794,128713064,128018902,136780064,137735662,146027847
2014,경상북도,경산시,농사용,5475810,5530446,4462931,4194395,3892444,4840936,6020864,7432549,6519373,5973246,5078654,5221118
2014,경상북도,경산시,가로등,1814629,1677891,1545938,1480232,1347943,1271916,1254896,1344416,1441812,1580866,1721279,1788817
2014,경상북도,경산시,심 야,14723939,14360822,11698398,9133499,5431778,2889824,2121023,1677359,2009248,3115812,7314257,11747235
2014,경상북도,군위군,주택용,2184826,2280122,1932629,2024713,1989593,1956548,1910393,2153426,2049282,1953744,2132803,2188386
2014,경상북도,군위군,일반용,4751525,4659298,4101745,3727759,3218033,3250164,3512389,3971870,3590458,3284847,3742524,4386705
2014,경상북도,군위군,교육용,315213,279376,245202,232248,164740,141900,166935,169511,146483,144271,187047,304585
2014,경상북도,군위군,산업용,13590530,12700423,13098985,13187301,12751324,12463390,12427378,12023346,11503133,12233332,13061431,13455993
2014,경상북도,군위군,농사용,5660767,5816192,4983553,4277432,3485124,3823873,4454310,5585035,4947321,4588478,5109662,4816164
2014,경상북도,군위군,가로등,374565,338480,331157,317742,304848,291617,297461,324893,340521,367891,388016,408137
2014,경상북도,군위군,심 야,3423044,3516432,2725075,2115582,1346797,734043,509901,413719,509443,859161,1761305,2823033
2014,경상북도,의성군,주택용,5780142,5945159,5090569,5356035,5122222,5033018,4956369,5518801,5267138,5049385,5489860,5618752
2014,경상북도,의성군,일반용,7523740,7249036,6181542,5767275,4980093,5067687,5285346,5883623,5478905,4765631,5562626,6656275
2014,경상북도,의성군,교육용,608795,548002,492626,455300,276462,243845,293263,290200,247642,233619,318034,559753
2014,경상북도,의성군,산업용,9914047,9574513,9641158,10172792,9243188,9232939,8900676,8589751,7959700,8573000,9586567,9553845
2014,경상북도,의성군,농사용,6208527,6257118,5387902,5660456,6808293,11122421,10366834,12849590,9034736,7530864,8358227,6463190
2014,경상북도,의성군,가로등,692372,603643,596780,527109,491938,449195,471166,523932,562849,633945,669027,725429
2014,경상북도,의성군,심 야,8185756,8332968,6368454,4817554,2929511,1558473,980152,809978,1078541,1834758,4139748,6475475
2014,경상북도,청송군,주택용,2728031,2771433,2403075,2551493,2444046,2420124,2346273,2558195,2512396,2470037,2700377,2725540
2014,경상북도,청송군,일반용,5583999,5341843,4543388,4184649,3541208,3551947,3515753,3970323,3565179,3458372,4159492,4815560
2014,경상북도,청송군,교육용,396648,335003,302409,290414,178042,154962,179326,184714,150859,152968,208891,372714
2014,경상북도,청송군,산업용,1396006,1431941,1578026,1699863,1306709,1593230,1495503,1558984,1215431,1179005,1344652,1467595
2014,경상북도,청송군,농사용,2274291,2096084,2025125,2027966,2099198,2429035,2572785,2938714,3086505,2780532,2948333,2650247
2014,경상북도,청송군,가로등,517918,452551,448959,425764,398880,376386,372248,417960,442431,492037,519106,534056
2014,경상북도,청송군,심 야,5798417,5739455,4537892,3665744,2488010,1449675,970115,733525,1051899,1732537,3265935,4720666
2014,경상북도,영양군,주택용,1990353,2028372,1755782,1889941,1892426,1748918,1708648,1975909,1832946,1803919,1991422,1841347
2014,경상북도,영양군,일반용,2632123,2585402,2219091,2117645,1895180,1806570,1798146,2155030,1857279,1755224,1999077,2302548
2014,경상북도,영양군,교육용,298751,269368,237035,198514,135258,108880,123582,121579,105616,111314,163759,278667
2014,경상북도,영양군,산업용,639743,620514,555725,584867,544182,559243,635728,703849,793224,785353,745016,807222
2014,경상북도,영양군,농사용,736025,910993,902186,611102,561643,760333,820617,1481744,3204629,2278515,1339898,767438
2014,경상북도,영양군,가로등,154229,140959,139170,124031,117296,114322,131731,136659,141134,153751,162817,171236
2014,경상북도,영양군,심 야,5233931,5262097,4099246,3401187,2410283,1357837,940497,775249,1028155,1569750,2869699,3974402
2014,경상북도,영덕군,주택용,4234544,4412581,3762166,3953840,3735876,3691678,3592228,4032700,3829980,3671752,4004435,4135297
2014,경상북도,영덕군,일반용,11151045,10640709,9378301,8836297,7769554,7590091,7735759,9119154,7840660,7162665,8051277,9480961
2014,경상북도,영덕군,교육용,322399,317984,303082,267191,198007,183007,206876,193824,174100,176761,232490,349689
2014,경상북도,영덕군,산업용,5322332,4946991,4735268,4966150,4710408,5026801,4765094,4598900,4350634,5172019,5404293,5312617
2014,경상북도,영덕군,농사용,2288632,2237779,1879802,1839305,1788967,2062875,1988374,2813970,2758276,2251036,2756988,2221897
2014,경상북도,영덕군,가로등,525248,463510,445674,407171,379837,351117,353752,397027,424228,464658,492872,522219
2014,경상북도,영덕군,심 야,5335630,5301401,4224442,3256720,2187291,1305200,881716,781895,955684,1477031,2687041,4213321
2014,경상북도,청도군,주택용,4285075,4401755,3808883,4011357,3860728,3778990,3677773,4227560,4046036,3849263,4142123,4215778
2014,경상북도,청도군,일반용,7391258,7197965,6295373,6049747,5505204,5523864,5718548,6680069,5949838,5411884,5980798,6813593
2014,경상북도,청도군,교육용,586143,553875,481025,472467,349922,287300,322777,313513,315176,303805,401491,575234
2014,경상북도,청도군,산업용,8967058,8428711,8555756,8626550,7854281,7784878,7872411,7733241,7463825,8199904,8311565,8876254
2014,경상북도,청도군,농사용,16453206,15046950,12938333,12072564,11179494,12026734,13117768,15319777,14914504,15225448,17869290,19615378
2014,경상북도,청도군,가로등,803796,739340,721284,700712,652970,631609,632115,673391,705739,777460,823749,857216
2014,경상북도,청도군,심 야,5939523,5936551,4662155,3648153,2407648,1359340,914768,791840,974763,1543745,2971550,5303253
2014,경상북도,고령군,주택용,3448148,3487532,2998104,3120213,2929555,2891528,2905212,3285741,3047004,2889223,3175802,3326640
2014,경상북도,고령군,일반용,5230702,5084202,4338267,4045777,3613540,3782665,3974533,4577308,4088367,3752388,4078491,4732230
2014,경상북도,고령군,교육용,359982,373065,348813,263413,216303,218732,244147,217793,213994,215267,249032,420311
2014,경상북도,고령군,산업용,83424080,80144793,87439921,89514645,84734705,81509724,85988866,77428515,78065138,85858671,83790814,89783017
2014,경상북도,고령군,농사용,6180829,5930566,4607231,3472613,3219632,4971264,5127475,4745525,4756416,3098242,3522382,4793522
2014,경상북도,고령군,가로등,466698,449121,425396,447886,439388,438362,420947,427919,440687,447000,456385,477117
2014,경상북도,고령군,심 야,4612643,4594486,3569204,2745765,1681561,884886,587184,494922,604879,967765,2150558,3437708
2014,경상북도,성주군,주택용,4051485,4132207,3509082,3644228,3461889,3406682,3435927,3897314,3632451,3452111,3778119,3922366
2014,경상북도,성주군,일반용,7156244,7021149,5978045,5541407,4961519,5089933,5477471,5999834,5317172,4851168,5599456,6686982
2014,경상북도,성주군,교육용,406424,351889,336970,289411,206855,207484,268017,221748,214523,203878,271200,451429
2014,경상북도,성주군,산업용,56270534,53121908,53653884,54008588,50535581,51816490,52383879,48221280,47150958,53482133,55747397,58510647
2014,경상북도,성주군,농사용,7340007,7180922,6104490,5706710,5275293,5785970,6173294,7128758,6150979,5009177,6247632,6553823
2014,경상북도,성주군,가로등,710429,634820,621236,607664,582847,545067,547717,587406,619787,674740,710777,737566
2014,경상북도,성주군,심 야,6464078,6499771,4929142,3699651,2265001,1218321,797929,685184,850003,1373308,3004218,4823592
2014,경상북도,칠곡군,주택용,12896828,12862491,11237561,11643098,10835680,11014377,11283891,12970674,11525724,10756544,11817940,12392830
2014,경상북도,칠곡군,일반용,25180407,24893939,21472781,17952862,21187275,17559924,24948628,24351133,21508127,19079650,20342919,23889445
2014,경상북도,칠곡군,교육용,1427520,1403675,1503243,1169401,1030494,1058167,1217266,1035496,1069682,1094295,1317308,1945882
2014,경상북도,칠곡군,산업용,128961705,121528982,125889188,125458473,118032731,121149738,126177679,115507853,113564342,122323865,126113861,130874138
2014,경상북도,칠곡군,농사용,5649683,5441529,4512611,3945326,3671003,4794176,5025900,5153441,4911139,3907947,4590999,5071867
2014,경상북도,칠곡군,가로등,1503875,1376330,1288817,1494564,1139977,1087834,1085765,1151494,1243053,1353523,1476017,1535927
2014,경상북도,칠곡군,심 야,9674210,9529736,7546034,5444350,3206556,1726719,1202188,1101266,1335092,2381293,5035015,7731885
2014,경상북도,예천군,주택용,4795617,4909731,4200821,4454074,4242129,4197991,4173965,4702502,4399061,4186045,4576335,4678686
2014,경상북도,예천군,일반용,6753947,6644447,5773592,5216472,4669515,4756849,5148619,5832702,5177029,4849400,5647477,6625941
2014,경상북도,예천군,교육용,701290,650301,550979,549508,335004,307424,341901,350294,299920,302112,397385,633714
2014,경상북도,예천군,산업용,4284770,3690569,3342740,4028669,3819386,3994146,3812564,3850638,3798214,3708147,4105804,4310946
2014,경상북도,예천군,농사용,3419388,3548203,3031530,2402617,3259175,5210934,4576202,6747484,4488479,3843453,8240767,3247146
2014,경상북도,예천군,가로등,368015,335227,321385,298896,283297,266496,270495,301986,312427,349456,367958,387481
2014,경상북도,예천군,심 야,9569961,9592707,7232607,5477456,3460042,1828927,1155158,1003087,1301066,2367754,5051116,7603419
2014,경상북도,봉화군,주택용,3362874,3394881,2974730,3173058,3062268,3031333,2945808,3232966,3176914,3046435,3254026,3293146
2014,경상북도,봉화군,일반용,4588922,4444048,3844836,3717217,3260528,2897533,3154833,3675808,3247554,3217558,3745590,4291555
2014,경상북도,봉화군,교육용,410215,373172,305346,278930,175371,146897,174640,165381,146033,143479,209577,378599
2014,경상북도,봉화군,산업용,145253483,131126662,141333603,144221202,147854493,143773019,140404969,147433380,137865436,138149765,135640165,140890944
2014,경상북도,봉화군,농사용,3113323,3144210,2766312,2428932,2137861,2476730,2646687,4031239,6198880,4463783,5215001,3464121
2014,경상북도,봉화군,가로등,380481,355378,340663,340209,315459,297439,284128,295282,302865,317572,325612,322826
2014,경상북도,봉화군,심 야,7134325,6984554,5450595,4304247,3003178,1783346,1197159,1004452,1365970,2122306,3946677,5616512
2014,경상북도,울진군,주택용,6449983,6592191,5774084,5950324,5568746,5474089,5337924,5902358,5724475,5463418,5988351,6281401
2014,경상북도,울진군,일반용,14864424,14241096,12493427,11224023,10119683,10779786,10945641,11921882,10741113,10403449,11512363,14425630
2014,경상북도,울진군,교육용,812419,797775,729662,712270,533515,504011,552964,561070,520717,483526,579889,815585
2014,경상북도,울진군,산업용,9267203,11672797,11027535,15474340,25933826,29190894,19173496,12407175,21816150,11066993,14622203,29358163
2014,경상북도,울진군,농사용,2145070,2217103,2067492,2038521,2018453,2399694,2229828,3090379,3791052,2737250,3437754,2231689
2014,경상북도,울진군,가로등,620450,562907,531659,524440,498444,484062,510351,571086,602456,636117,663445,683259
2014,경상북도,울진군,심 야,7644916,7788974,6591441,5313303,3576059,2270898,1743063,1453976,1731926,2280834,3832827,5751338
2014,경상북도,울릉군,주택용,828316,771827,753449,821537,784626,734148,727242,798421,741671,737431,827348,834636
2014,경상북도,울릉군,일반용,2941450,2739371,2816158,3030249,2602676,2412146,2314276,2639234,2434057,2501524,2762969,2898183
2014,경상북도,울릉군,교육용,105462,95094,100573,90213,61107,61872,72586,77818,70035,63838,70630,109474
2014,경상북도,울릉군,산업용,494484,413994,498724,492032,491501,506051,469797,449670,462302,495981,550867,558898
2014,경상북도,울릉군,농사용,304932,294053,281048,335329,357203,356111,354199,400724,364339,343028,325789,310627
2014,경상북도,울릉군,가로등,156490,144452,140772,137267,128946,124802,123987,130016,133718,139679,149037,154302
2014,경상북도,울릉군,심 야,6337,3273,4598,2766,1771,1318,707,796,750,948,1784,3805
2014,경상북도,포항시,주택용,58036573,58678061,51765746,53797681,50378966,51479239,52195789,60037263,53681839,50198917,53575151,55438250
2014,경상북도,포항시,일반용,89499135,85927118,75890533,71584696,65308677,70008248,76414961,86413589,74410468,66214284,69089495,81863236
2014,경상북도,포항시,교육용,10784142,11784157,12271410,13079468,12957209,13342965,15424442,11612381,12881923,12690114,12957859,14897908
2014,경상북도,포항시,산업용,1046483385,893895425,1108361856,1048483595,1021409582,1030455612,1020696673,863847901,959125430,1077368229,950351559,940642697
2014,경상북도,포항시,농사용,7722246,7411775,6333203,6456441,6358976,7677457,7413940,8991202,8854572,7708772,9935096,7689748
2014,경상북도,포항시,가로등,4002839,3585699,3382428,3179699,2940837,2751490,2802730,2970519,3190025,3536283,3798594,3988149
2014,경상북도,포항시,심 야,14165745,14123586,11504982,9101883,5731605,3546625,2613537,2226246,2515504,3490821,6650694,10621625
2014,경상남도,진주시,주택용,39518821,39198351,34773619,36181909,33950359,33841046,34300234,39378313,36192726,33477971,36333075,38080503
2014,경상남도,진주시,일반용,56751578,54294363,47830074,45105351,41241659,44131680,47693323,53430419,48251610,43304195,44747632,52057366
2014,경상남도,진주시,교육용,7514193,6754678,7037974,5937099,4956986,5146649,5853609,5565748,5358944,5004356,5962175,8306317
2014,경상남도,진주시,산업용,79961853,75516398,79363647,80303738,76130179,76480863,76334699,70407260,69267191,74201983,74112414,77328357
2014,경상남도,진주시,농사용,57286622,52862122,40053180,28758428,17528202,10068696,7819307,9922796,8218293,8726607,19489570,42382013
2014,경상남도,진주시,가로등,1893693,1793788,1628185,1578521,1586779,1418287,1400233,1519679,1590950,1787134,1908026,2023021
2014,경상남도,진주시,심 야,21333489,20811930,16394367,12848644,8171356,4903413,3780303,3426986,3640620,4829011,10224841,15923299
2014,경상남도,창원시,주택용,120767156,120128652,105647090,109464106,102401690,103784043,106934337,122013763,110378508,101373638,109016610,114862643
2014,경상남도,창원시,일반용,179471492,170293869,151201595,144137185,134815091,144681671,160124896,178654170,158320104,139708768,140555855,164081181
2014,경상남도,창원시,교육용,11609622,11019007,10989414,9566354,7734011,8232318,9581628,8667768,9058907,8058108,9548846,13417467
2014,경상남도,창원시,산업용,589658316,556912457,618080918,599582223,582748740,572988494,626105516,522649634,543671976,582903704,562994571,598443457
2014,경상남도,창원시,농사용,22383829,20693737,18071908,14219666,8747262,7424668,9041682,9172440,8796177,7570576,10965519,18824300
2014,경상남도,창원시,가로등,7490583,6994760,6367755,6330612,5886524,5677716,5594717,5797091,6132181,6653812,7157085,7427911
2014,경상남도,창원시,심 야,58555800,57700504,45516543,35235960,21488236,12060391,9401374,8036905,8483251,11682833,26275817,43864429
2014,경상남도,통영시,주택용,16452485,16667088,14534644,15077917,13938705,13733934,13706563,15735544,14755122,13435769,14521136,15331126
2014,경상남도,통영시,일반용,26789651,25949094,22725858,21622254,19734689,20097904,21431614,25490096,23073126,20369487,21097110,23293065
2014,경상남도,통영시,교육용,1123631,1080733,1046187,988614,798635,826709,933787,911200,933623,833472,896853,1200511
2014,경상남도,통영시,산업용,36284363,32914489,36732721,33666790,33387254,35768628,41212782,40358117,40054267,41489458,40895258,48632787
2014,경상남도,통영시,농사용,9760689,7717754,7092261,7351543,4721840,3935018,5273742,7699502,6208415,5624667,6286269,6896810
2014,경상남도,통영시,가로등,832163,776389,722990,690851,645378,612258,606769,642975,672193,739226,786177,810819
2014,경상남도,통영시,심 야,6407896,6467199,5267719,4200376,2827557,1741013,1284248,1160546,1222868,1434589,2914363,4708492
2014,경상남도,사천시,주택용,12975498,13157987,11367185,11869995,11104182,11038487,11095655,12646912,11740878,10771044,11729363,12242423
2014,경상남도,사천시,일반용,20404585,19619459,17125675,16541419,14875264,15464374,16653837,19112969,17159039,15276555,15979238,18383316
2014,경상남도,사천시,교육용,918179,936935,916183,860247,666996,691987,779212,657192,750574,672795,818096,1117539
2014,경상남도,사천시,산업용,67355990,63844003,67823497,66953248,64543594,64713055,69328652,63817799,63057540,66545067,65265946,70676574
2014,경상남도,사천시,농사용,6977438,6317020,4721841,3672763,2804244,2516209,2887952,4621459,3987516,3045149,4368095,5190531
2014,경상남도,사천시,가로등,953961,904851,855711,829368,771251,746262,718023,740147,778767,856451,913533,970886
2014,경상남도,사천시,심 야,7871574,7849037,6179042,4843926,3156661,1807628,1263272,1135524,1276072,1786401,3705231,5896911
2014,경상남도,김해시,주택용,58036305,57878609,51096350,53301140,49848416,50349387,51244865,59354589,53612682,49177923,52936164,55485536
2014,경상남도,김해시,일반용,79675790,75588754,66965155,64598969,60945774,66921597,73349308,82786115,72748770,63301217,65276968,75741915
2014,경상남도,김해시,교육용,4963162,4725870,4835998,4368659,3644409,3771515,4392150,3865763,4052142,3931066,4187137,5712347
2014,경상남도,김해시,산업용,286830364,275629616,279306484,282036966,253685720,258959019,269394103,248317650,248821559,262427368,268219384,288056504
